CrashID,CrashDate,CrashYear,CrashMonth,CrashHour,Latitude,Longitude,CrashSevr,CrashType,CrashTypGr,CrashAlcoh,NM_Type,NM_Age,NM_Sex,NM_Race,NM_Inj,NM_AlcDrg,NM_NumTot,NM_NumK,NM_NumA,NM_NumB,NM_NumC,NM_NumU,DrvrAge,DrvrSex,DrvrRace,DrvrVehTyp,SpeedLimit,RdClass,LightCond,Weather,County,City
102042220,2007-08-17,2007,August,11,35.97434,-78.8838,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,22,Female,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,60,Male,Black,Passenger Car,30 - 35 MPH,Local Street,Daylight,Cloudy,Durham,Durham
102042336,2007-08-17,2007,August,19,35.99196,-78.86576,C: Possible Injury,Bicyclist Ride Through - Signalized Intersection,Bicyclist Failed to Yield - Signalized Intersection,No,Bicyclist,55,Male,Black,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown/Missing,Sport Utility,30 - 35 MPH,Local Street,Dusk,Clear,Durham,Durham
102045485,2007-08-16,2007,August,16,35.99679,-78.9038,C: Possible Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,33,Male,Hispanic,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Female,Black,Passenger Car,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
102046032,2007-08-20,2007,August,9,35.99372,-78.87011,C: Possible Injury,Bicyclist Ride Through - Signalized Intersection,Bicyclist Failed to Yield - Signalized Intersection,No,Bicyclist,37,Male,Black,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,37,Male,Black,Pickup,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
102047394,2007-08-20,2007,August,17,35.95122,-78.9116,C: Possible Injury,Walking Along Roadway With Traffic - From Behind,Walking Along Roadway,No,Pedestrian,17,Male,Black,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,21,Female,Black,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
102047395,2007-06-15,2007,June,18,35.99055,-78.8596,B: Suspected Minor Injury,Motorist Right Turn on Red - Perpendicular Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,54,Female,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,42,Female,Asian,Pickup,30 - 35 MPH,Local Street,Daylight,Cloudy,Durham,Durham
102052714,2007-08-29,2007,August,13,35.927017,-78.82637,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,Motorist Right Turn / Merge,No,Bicyclist,36,Male,White,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,27,Male,White,"Single Unit Truck (2-Axle, 6-Tire)",30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
102053856,2007-07-27,2007,July,21,35.99027,-78.857925,B: Suspected Minor Injury,Bicyclist Ride Out - Signalized Intersection,Bicyclist Failed to Yield - Signalized Intersection,No,Bicyclist,11,Male,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,26,Male,Hispanic,Pickup,30 - 35 MPH,Secondary Route,Dark - Lighted Roadway,Rain,Durham,Durham
102057155,2007-09-07,2007,September,12,36.01972,-78.8899,B: Suspected Minor Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,53,Female,White,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,24,Male,Black,Activity Bus,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
102057884,2007-09-08,2007,September,19,35.987988,-78.826965,O: No Injury,Bicyclist Left Turn - Same Direction,Bicyclist Left Turn / Merge,No,Bicyclist,10,Male,Black,O: No Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,35,Female,Black,Passenger Car,5 - 15 MPH,Local Street,Daylight,Clear,Durham,Durham
102061552,2007-09-12,2007,September,5,36.03972,-78.8836,B: Suspected Minor Injury,Lying in Roadway,Pedestrian in Roadway - Circumstances Unknown,No,Pedestrian,24,Male,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,35,Female,Black,Van,30 - 35 MPH,Secondary Route,Dark - Lighted Roadway,Clear,Durham,Durham
102064618,2007-09-17,2007,September,19,35.996624,-78.921196,C: Possible Injury,Motorist Left Turn - Opposite Direction,Motorist Left Turn / Merge,No,Bicyclist,29,Female,White,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,23,Female,Hispanic,Passenger Car,30 - 35 MPH,Local Street,Dusk,Clear,Durham,Durham
102068666,2007-09-20,2007,September,12,36.082405,-78.891525,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,Bicyclist Failed to Yield - Sign-Controlled Intersection,No,Bicyclist,13,Male,White,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,21,Female,Black,Van,40 - 45 MPH,Secondary Route,Daylight,Clear,Durham,Durham
102072057,2007-09-26,2007,September,16,36.02818,-78.91515,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,Motorist Failed to Yield - Midblock,Yes,Bicyclist,37,Male,White,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,55,Female,Black,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
102074345,2007-09-27,2007,September,11,35.97936,-78.8917,B: Suspected Minor Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,0,Female,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Male,Black,Sport Utility,30 - 35 MPH,NC Route,Daylight,Clear,Durham,Durham
102076814,2007-10-02,2007,October,15,36.011574,-78.88596,B: Suspected Minor Injury,Bicyclist Ride Out - Commercial Driveway / Alley,Bicyclist Failed to Yield - Midblock,No,Bicyclist,16,Male,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,24,Female,Black,Van,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
102079223,2007-10-04,2007,October,7,35.95124,-78.88977,C: Possible Injury,Motorist Overtaking - Other / Unknown,Motorist Overtaking Bicyclist,No,Bicyclist,13,Male,Black,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,64,Male,Black,"Light Truck (Mini-Van, Panel)",40 - 45 MPH,NC Route,Dawn,Clear,Durham,Durham
102081367,2007-10-08,2007,October,11,35.993084,-78.89903,B: Suspected Minor Injury,Bicyclist Lost Control - Other / Unknown,Loss of Control / Turning Error,No,Bicyclist,17,Male,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,47,Male,Black,Sport Utility,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
102093251,2007-10-15,2007,October,8,35.96082,-78.9553,A: Suspected Serious Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,64,Male,Black,A: Suspected Serious Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,31,Male,Hispanic,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
102094413,2007-07-21,2007,July,13,36.03074,-78.9055,A: Suspected Serious Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,17,Female,Black,A: Suspected Serious Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,25,Female,White,Passenger Car,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
102097925,2007-10-31,2007,October,19,35.959927,-78.910614,C: Possible Injury,Motorist Drive Out - Right Turn on Red,Motorist Failed to Yield - Signalized Intersection,No,Bicyclist,24,Male,Black,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,44,Male,White,Sport Utility,30 - 35 MPH,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
102097929,2007-10-31,2007,October,19,36.0088,-78.8859,B: Suspected Minor Injury,Walking in Roadway,Pedestrian in Roadway - Circumstances Unknown,No,Pedestrian,7,Male,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,28,Female,Hispanic,Sport Utility,30 - 35 MPH,NC Route,Dark - Lighted Roadway,Clear,Durham,Durham
102105309,2007-08-04,2007,August,11,35.887764,-78.95754,B: Suspected Minor Injury,Motorist Overtaking - Bicyclist Swerved,Motorist Overtaking Bicyclist,No,Bicyclist,55,Male,White,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,46,Female,White,Passenger Car,40 - 45 MPH,Secondary Route,Daylight,Clear,Durham,None - Rural Crash
102106259,2007-11-11,2007,November,19,35.96376,-78.9072,C: Possible Injury,Dash,Dash / Dart-Out,Yes,Pedestrian,41,Female,Black,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,62,Female,Black,Passenger Car,30 - 35 MPH,Secondary Route,Dark - Lighted Roadway,Clear,Durham,Durham
102107967,2007-10-30,2007,October,10,36.02311,-78.9535,A: Suspected Serious Injury,Standing in Roadway,Pedestrian in Roadway - Circumstances Unknown,No,Pedestrian,50,Male,Black,A: Suspected Serious Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Female,White,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
102110643,2007-11-09,2007,November,9,36.03572,-78.89,B: Suspected Minor Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,63,Male,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,45,Male,Black,Pickup,Unknown,Secondary Route,Dark - Lighted Roadway,Clear,Durham,Durham
102114652,2007-08-16,2007,August,11,35.992626,-78.89526,B: Suspected Minor Injury,Bicyclist Ride Out - Other Midblock,Bicyclist Failed to Yield - Midblock,No,Bicyclist,61,Male,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,44,Female,Black,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
102115558,2007-11-24,2007,November,21,35.96766,-78.9177,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,11,Male,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,61,Female,Black,Passenger Car,20 - 25 MPH,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
102117062,2007-11-27,2007,November,9,36.01285,-78.94814,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,Motorist Right Turn / Merge,No,Bicyclist,0,Male,White,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,34,Female,Asian,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
102120803,2007-11-29,2007,November,6,35.97104,-78.8948,B: Suspected Minor Injury,Dash,Dash / Dart-Out,No,Pedestrian,44,Male,White,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,46,Male,Black,Passenger Car,40 - 45 MPH,Secondary Route,Daylight,Clear,Durham,Durham
102120809,2007-11-30,2007,November,18,35.98526,-78.9104,B: Suspected Minor Injury,Multiple Threat,Multiple Threat / Trapped,No,Pedestrian,13,Female,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Male,White,Passenger Car,30 - 35 MPH,US Route,Dusk,Clear,Durham,Durham
102128392,2007-12-03,2007,December,18,36.00853,-78.9326,K: Killed,Disabled Vehicle-Related,Unusual Circumstances,No,Pedestrian,20,Male,Hispanic,K: Killed,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,59,Male,White,Passenger Car,50 - 55 MPH,NC Route,Dark - Roadway Not Lighted,Clear,Durham,Durham
102133087,2007-12-02,2007,December,10,35.99847,-78.9049,O: No Injury,Motorist Exiting Driveway or Alley,Crossing Driveway or Alley,No,Pedestrian,51,Male,Black,O: No Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,31,Female,Black,Commercial Bus,5 - 15 MPH,US Route,Dusk,Clear,Durham,Durham
102135752,2007-12-17,2007,December,8,35.88206,-78.8503,C: Possible Injury,Motor Vehicle Loss of Control,Unusual Circumstances,No,Pedestrian,40,Male,White,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,43,Female,Black,Passenger Car,40 - 45 MPH,NC Route,Daylight,Clear,Durham,Durham
102135833,2007-12-17,2007,December,6,36.04192,-78.89,B: Suspected Minor Injury,Motor Vehicle Loss of Control,Unusual Circumstances,No,Pedestrian,43,Female,White,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,21,Male,Hispanic,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
102136407,2007-12-02,2007,December,0,35.89026,-78.8478,K: Killed,Crossing an Expressway,Crossing Expressway,Yes,Pedestrian,28,Male,Black,K: Killed,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,49,Female,White,Sport Utility,60 - 75 MPH,Interstate,Dark - Roadway Not Lighted,Clear,Durham,Durham
102137693,2007-12-18,2007,December,14,35.94948,-78.9036,B: Suspected Minor Injury,Vehicle - Vehicle / Object,Unusual Circumstances,No,Pedestrian,16,Male,Black,O: No Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,37,Female,Black,Sport Utility,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
102137715,2007-12-17,2007,December,15,35.90214,-78.8889,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,16,Female,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,17,Male,Black,Van,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
102142867,2007-12-21,2007,December,21,35.99058,-78.8598,A: Suspected Serious Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,56,Male,Hispanic,A: Suspected Serious Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,43,Male,Black,Sport Utility,30 - 35 MPH,NC Route,Daylight,Clear,Durham,Durham
102143820,2007-12-31,2007,December,18,35.94803,-78.9033,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,0,Male,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,54,Male,Black,Passenger Car,30 - 35 MPH,Secondary Route,Dark - Lighted Roadway,Clear,Durham,Durham
102147654,2008-01-07,2008,January,11,35.98054,-78.8995,C: Possible Injury,Motorist Right Turn on Red - Perpendicular Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,59,Male,Black,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Van,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
102148269,2008-01-07,2008,January,6,36.00884,-78.9422,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,51,Female,White,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Female,Other,Passenger Car,30 - 35 MPH,Secondary Route,Dark - Lighted Roadway,Clear,Durham,Durham
102149499,2008-01-08,2008,January,20,35.91103,-78.9384,A: Suspected Serious Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,Yes,Pedestrian,50,Male,American Indian,A: Suspected Serious Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,50,Male,Black,Passenger Car,30 - 35 MPH,NC Route,Dark - Lighted Roadway,Clear,Durham,Durham
102153265,2007-09-30,2007,September,14,36.00735,-78.9198,C: Possible Injury,Walking in Roadway,Pedestrian in Roadway - Circumstances Unknown,No,Pedestrian,27,Female,Asian,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,37,Female,White,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
102153439,2007-10-01,2007,October,8,36.01942,-78.9135,B: Suspected Minor Injury,Motorist Entering Driveway or Alley,Crossing Driveway or Alley,No,Pedestrian,25,Female,Hispanic,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Male,White,Passenger Car,5 - 15 MPH,Unknown,Daylight,Clear,Durham,Durham
102154092,2007-10-02,2007,October,15,35.99999,-78.92343,C: Possible Injury,Sign-Controlled Intersection - Other / Unknown,Crossing Paths - Other Circumstances,No,Bicyclist,28,Female,White,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown/Missing,Unknown,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
102155275,2008-01-14,2008,January,17,36.02055,-78.9455,C: Possible Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,67,Male,White,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,47,Female,Black,Passenger Car,30 - 35 MPH,Local Street,Dark - Roadway Not Lighted,Cloudy,Durham,Durham
102161910,2007-10-12,2007,October,15,35.99026,-78.8922,O: No Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,64,Female,Black,Unknown Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,45,Male,Hispanic,Sport Utility,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
102162056,2008-01-24,2008,January,16,36.01703,-78.9142,B: Suspected Minor Injury,Dash,Dash / Dart-Out,No,Pedestrian,10,Female,Black,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,18,Female,White,Van,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
102165357,2008-01-29,2008,January,6,35.97112,-78.8948,C: Possible Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,35,Male,Black,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,58,Female,White,Passenger Car,30 - 35 MPH,Secondary Route,Dusk,Clear,Durham,Durham
102169631,2007-10-30,2007,October,14,35.997066,-78.91034,C: Possible Injury,Motorist Drive Out - Right Turn on Red,Motorist Failed to Yield - Signalized Intersection,No,Bicyclist,20,Male,Black,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,22,Male,White,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
102173266,2008-02-05,2008,February,18,36.0513,-78.90812,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,Motorist Failed to Yield - Sign-Controlled Intersection,No,Bicyclist,17,Male,Black,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,60,Female,White,Sport Utility,30 - 35 MPH,Secondary Route,Dark - Lighted Roadway,Clear,Durham,Durham
102173708,2008-02-06,2008,February,13,36.015194,-78.9156,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,Bicyclist Failed to Yield - Sign-Controlled Intersection,Yes,Bicyclist,0,Male,White,B: Suspected Minor Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Female,White,Passenger Car,30 - 35 MPH,Local Street,Daylight,Cloudy,Durham,Durham
102176439,2008-02-06,2008,February,16,35.99375,-78.8818,C: Possible Injury,Emergency Vehicle-Related,Unusual Circumstances,No,Pedestrian,42,Male,Black,C: Possible Injury,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,35,Male,White,Police,20 - 25 MPH,Local Street,Daylight,Cloudy,Durham,Durham
